Code,Name,Category,Price_CLP,Availability,Delivery,Inventario,Supplier,Brand
PRI42924,PAÑO MICROFIBRA TE ABASTECE MULTIUSO 38X38 COLOR,PAÑO MICROFIBRA TE,778.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TE ABASTECE
PRI82028NM,BEBIDA GASEOSA CRUSH CLASICA LATA 350 ML,BEBIDA GASEOSA CRUSH,781.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,CRUSH
PRI85197,BEBIDA GASEOSA PEPSI ZERO 350 ML,BEBIDA GASEOSA PEPSI,781.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PEPSI
PRI71912,LIMPIADOR SAPOLIO QUITAMANCHAS ROPA DE COLOR 550 ML,LIMPIADOR SAPOLIO QUITAMANCHAS,781.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SAPOLIO
PRI91601,BOLSA DE ASEO GOLIAT MEDIANA 70X90 CM 10 UNIDADES,BOLSA DE ASEO,771.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,GOLIAT
PRI43578,PILA ALCALINA DURACELL OPTIMUM AAA 2 UNIDADES,PILA ALCALINA DURACELL,2616.6666666666665,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DURACELL
PRI12457,PALA ASEO ROMMEL PLASTICA CON MANGO LARGO NEGRA,PALA ASEO ROMMEL,783.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ROMMEL
PRID909235AM,CARTON ARTEL 53X75 CM AMARILLO MEDIO,CARTON FORRADO,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRID909235AZ,CARTON ARTEL 53X75 CM AZUL ULTRAMAR,CARTON FORRADO,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRID909235RJ,CARTON ARTEL 53X75 CM BERMELLON,CARTON FORRADO,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRID909235CE,CARTON ARTEL 53X75 CM CELESTE,CARTON FORRADO,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRID909235NJ,CARTON ARTEL 53X75 CM NARANJO,CARTON FORRADO,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRID909235VE,CARTON ARTEL 53X75 CM VERDE CLARO,CARTON FORRADO,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI78765AM,CINTA AISLANTE TESA AMARILLO 15 MM X 10 M,CINTA AISLANTE,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TESA
PRI78765AZ,CINTA AISLANTE TESA AZUL 15 MM X 10 M,CINTA AISLANTE,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TESA
PRI78765RJ,CINTA AISLANTE TESA ROJO 15 MM X 10 M,CINTA AISLANTE,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TESA
PRI78765VE,CINTA AISLANTE TESA VERDE 15 MM X 10 M,CINTA AISLANTE,784.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TESA
PRI18434,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X2 10 UNIDADES,MAQUETERIA CUADRADO,787.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI18435,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X3 8 UNIDADES,MAQUETERIA CUADRADO,787.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI18436,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X4 MM 8 UNIDADES,MAQUETERIA CUADRADO,787.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI18438,MAQUETERIA PALO CUADRADO PROARTE 50 CM 2X8 MM 6 UNIDADES,MAQUETERIA CUADRADO,787.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI51104,VIRUTILLA PISO MANLAC FINA N°2 MEDIANA,VIRUTILLA PISO,787.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MANLAC
PRI11738CHOC,BARRA PROTEINA WILD PROTEIN MUNCHY CHOCOLATE CHIPS 30 G,BARRA PROTEINA,793.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,THE WILD FOODS
PRI11738CM,BARRA PROTEINA WILD PROTEIN MUNCHY CHOCOLATE MANI 30 G,BARRA PROTEINA,793.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,THE WILD FOODS
PRI77367RJ,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.5 MM ROJO,LAPIZ GEL,677.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI77366AZ,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.7 MM AZUL,LAPIZ GEL,677.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI77366NG,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.7 MM NEGRO,LAPIZ GEL,677.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI45916,LIBRETA ISOFIT LINEADA PLASTIFICADA N°2 60 HOJAS,LIBRETA ISOFIT LINEADA,794.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ISOFIT
PRI77366RJ,BOLIGRAFO GEL UNIBALL UM-100 SIGNO 0.7 MM ROJO,LAPIZ GEL,677.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI17781,CUADERNO COLLEGE COLON LISO M7 80 HOJAS,CUADERNO COLLEGE COLON,653.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,COLON
PRI24496,FIBRA 3M SCOTCH BRITE AZUL POWER PAD 2000,FIBRA 3M SCOTCH,795.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SCOTCH BRITE
PRI33123,GUANTES DE HILO GENERICO 4 HEBRAS ALGODON. PVC BLANCO,GUANTES DE,795.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,GENERICO
PRI11735CHO,GALLETA COSTA FRAC CHOCOLATE 110 G,GALLETA COSTA FRAC,800.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,COSTA
PRI11735,GALLETA COSTA FRAC CLASICA 110 G,GALLETA COSTA FRAC,800.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,COSTA
PRI11735VA,GALLETA COSTA FRAC VAINILLA 110 G,GALLETA COSTA FRAC,800.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,COSTA
PRI45886,MASA PARA MODELAR DAS BLANCA 150 G,MASA PARA MODELAR,800.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DAS
PRI12388NG,MARCADOR PERMANENTE MONAMI HIGHPER-B PUNTA REDONDA NEGRO,MARCADOR PERMANENTE MONAMI,801.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI19816,VELA ARELA SUPER ECONOMICA BLANQUICINO PAQUETE DE 4 UNIDADES,VELA ARELA,801.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARELA
PRI18449,MAQUETERIA PALO CUADRADO PROARTE 50 CM 10X10 2 UNIDADES,MAQUETERIA CUADRADO,803.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI18446,MAQUETERIA PALO CUADRADO PROARTE 50 CM 5X5 5 UNIDADES,MAQUETERIA CUADRADO,803.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI18447,MAQUETERIA PALO CUADRADO PROARTE 50 CM 6X6 4 UNIDADES,MAQUETERIA CUADRADO,803.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI80597,BLOCK DE APUNTES J.S. 1/32 PAPEL RONEO 48 G 100 HOJAS,BLOCK DE APUNTES,804.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,J.S.
PRI76875,CINTA ADHESIVA 3M SCOTCH CRISTAL 18 MM X 25 M,CINTA M,804.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SCOTCH
76875,CINTA ADHESIVA 3M SCOTCH CRISTAL 18 MM X 25M,CINTA ADHESIVA,804.1666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,3M
PRI84924,ADHESIVO EN BARRA ARTEL 21 G,ADHESIVO EN BARRA,634.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI87505,ADHESIVO EN BARRA MONAMI 21 G,ADHESIVO EN BARRA,637.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI87500,CHINCHES SELLOFFICE SURTIDO 50 UNIDADES,CHINCHES SURTIDO,812.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
PRI85543,CINTA TRANSFERIBLE SELLOCINTA 12 MM X 40 M BLANCO,CINTA TRANSFERIBLE,812.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOCINTA
PRI11746CC,BARRA PROTEINA WILD +FIT CHOCOLATE COCO 35 G,BARRA PROTEINA WILD,815.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,THE WILD FOODS
PRI10976,BOLSA DE ASEO VIRUTEX PRO PEQUEÑA 50X70 CM 10 UNIDADES,BOLSA DE ASEO,782.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,VIRUTEX PRO
PRI31157,CARPETA VINIL TORRE OFICIO LOMO AZUL,CARPETA VINIL TORRE,817.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
87818,PORTACLIPS SELLOFFICE MC-891 CUADRADO NEGRO,PORTACLIPS,820.8333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
87818,PORTACLIPS SELLOFFICE MC-891 CUADRADO NEGRO,PORTACLIPS,820.8333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
PRI87818,PORTACLIPS SELLOFFICE MC-891 CUADRADO NEGRO,PORTACLIPS,821.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
PRI65772,SEPARADOR CARTA ADETEC PLASTICO 6 DIVISIONES,SEPARADOR CARTA ADETEC,800.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ADETEC
PRI87424MZ,AGUA SABORIZADA BENEDICTINO MANZANA BOTELLA 500 ML,AGUA SABORIZADA BENEDICTINO,823.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,BENEDICTINO
PRI87424PR,AGUA SABORIZADA BENEDICTINO PERA BOTELLA 500 ML,AGUA SABORIZADA BENEDICTINO,823.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,BENEDICTINO
PRI30570AZ,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA AZUL,PLUMON PIZARRA,643.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PELIKAN
PRI65769NG,CARPETA VINIL ADETEC CARTA NEGRO,CARPETA ADETEC,825.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ADETEC
PRI83839,BOLSA DE ASEO POLIPLASTIC 70X90 CM 10 UNIDADES,BOLSA DE ASEO,817.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,POLIPLASTIC
PRI21938AM,CARPETA VINIL A4 DATA ZONE PIGMENTADA AMARILLO,CARPETA VINIL A,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DATA ZONE
PRI21938BL,CARPETA VINIL A4 DATA ZONE PIGMENTADA BLANCO,CARPETA VINIL A,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DATA ZONE
PRI21938GR,CARPETA VINIL A4 DATA ZONE PIGMENTADA GRIS,CARPETA VINIL A,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DATA ZONE
PRI21938RJ,CARPETA VINIL A4 DATA ZONE PIGMENTADA ROJO,CARPETA VINIL A,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DATA ZONE
PRI21938VE,CARPETA VINIL A4 DATA ZONE PIGMENTADA VERDE,CARPETA VINIL A,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DATA ZONE
PRI21938AZ,CARPETA VINIL A4 DATA ZONE PIGMENTADA AZUL,CARPETA VINIL A,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,DATA ZONE
PRI82773,CLIP METALICO PEDIN 50 MM PUNTA REDONDA LISO CAJA DE 50 UNIDADES,CLIP METALICO,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PEDIN
PRI36543RO,DESTACADOR TORRE LAPIZ ROSADO,DESTACADOR LAPIZ,508.88888888888886,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI36543VE,DESTACADOR TORRE LAPIZ VERDE,DESTACADOR LAPIZ,508.88888888888886,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI36543AM,DESTACADOR TORRE TIPO LAPIZ AMARILLO,DESTACADOR TIPO,508.88888888888886,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRID505050,GREDA MAYJA PROFESIONAL 1 KG,GREDA PROFESIONAL,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MAYJA
PRI18200,PAÑO ABSORBENTE TE ABASTECE AMARILLO 38X40 CM 3 UNIDADES,PAÑO TE,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TE ABASTECE
PRI80580,SOBRE ACOLCHADO OFICIO N¬∫8 29X37 CM,SOBRE ACOLCHADO OFICIO,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,GENERICO
PRI79283,CINTA AISLANTE DE ELECTRICIDAD SELLOCINTA 18 MM 20 M NEGRO,CINTA AISLANTE,833.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOCINTA
PRI19268DA,MERMELADA LOS LAGOS DAMASCO SACHET 225 G,MERMELADA LOS LAGOS,833.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,LOS LAGOS
PRI19268DU,MERMELADA LOS LAGOS DURAZNO SACHET 225 G,MERMELADA LOS LAGOS,833.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,LOS LAGOS
PRI19269FRU,MERMELADA LOS LAGOS FRUTILLA SACHET 225 G,MERMELADA LOS LAGOS,833.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,LOS LAGOS
PRI19269MO,MERMELADA LOS LAGOS MORA SACHET 225 G,MERMELADA LOS LAGOS,833.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,LOS LAGOS
PRI10836,CLIPS TORRE N°1 PUNTA TRIANGULAR 33 MM,CLIPS,423.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI15296,BOLSA DE ASEO POLINASA 70X90 CM 10 UNIDADES,BOLSA DE ASEO,826.6666666666666,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,POLINASA
PRI10647,CORRECTOR EN CINTA ADIX ROLLER 6 MTS,CINTA CORRECTORA,838.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ADIX
PRI87126,CORRECTOR LIQUIDO EN LAPIZ PROARTE PUNTA METALICA 7 ML,CORRECTOR LAPIZ,700.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI82626,GOMA BORRAR FABER 7085-20,GOMA FABER,838.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI10571AZ,MARCADOR PERMANENTE FABER CASTELL 54 PUNTA BISELADA AZUL,MARCADOR PERMANENTE FABER,838.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI10571NG,MARCADOR PERMANENTE FABER CASTELL 54 PUNTA BISELADA NEGRO,MARCADOR PERMANENTE FABER,838.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI87996,SET DE OVILLOS DE LANA NP MANUALIDADES 5 COLORES 4.2X8.2X19 CM SURTIDO,SET OVILLOS,838.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,NP
PRI87960,TRAPERO ROMMEL SIMPLE ALGODON CON OJAL 50X70 CM,TRAPERO ROMMEL SIMPLE,840.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ROMMEL
PRI82539,SEPARADOR OFICIO J.S. 6 DIVISIONES DE COLORES ECONOMICO,SEPARADOR OFICIO J,805.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,J.S.
PRI99135,TIZA LATINA BLANCA 100 UNIDADES,TIZA BLANCA,840.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,GENERICO
PRI44042,CUCHILLO CARTONERO ARTEL GRANDE CON FRENO,CUCHILLO CARTONERO ARTEL,1027.7777777777778,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI29279,PLUMON TORINI 12 COLORES,PLUMON COLORES,848.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORINI
PRI70904,DESTACADOR ARTEL CUERPO FINO AMARILLO,DESTACADOR,548.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI70906,DESTACADOR ARTEL CUERPO FINO NARANJO,DESTACADOR,548.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI30570NG,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA NEGRO,PLUMON PIZARRA,643.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PELIKAN
PRI30570RJ,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA ROJO,PLUMON PIZARRA,643.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PELIKAN
PRI30570VE,PLUMON PIZARRA PELIKAN 741 PUNTA REDONDA VERDE,PLUMON PIZARRA,643.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PELIKAN
PRI45883,ADHESIVO EN BARRA TORRE TIPO LAPIZ 6 G,ADHESIVO EN BARRA,645.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI14989,MANI SANTA FRUTA CONFITADO 80 G,MANI SANTA FRUTA,851.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SANTA FRUTA
PRI76304,BOMBILLA FLEXIBLE LATINA 25 CM PAQUETE DE 100 UNIDADES,BOMBILLA FLEXIBLE,854.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,LATINA
PRI89967,CORCHETES SWINGLINE ESTANDAR 26/6 CAJA DE 5000 UNIDADES,CORCHETES 26/6,754.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SWINGLINE
PRI24131,CORCHETES COLON 25 HOJAS 26/6 CAJA DE 5000 UNIDADES,CORCHETES 26/6,762.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,COLON
PRI89082,ADHESIVO EN BARRA FABER CASTELL FIX 22 G,ADHESIVO EN BARRA,742.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI82078,GREDA ARTEL FINA 750 G,CARTONERP,858.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI82994,TEMPERA GEORGI 15 ML 6 COLORES,TEMPERA GEORGI 15 ML,861.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,GEORGI
PRI11409,BLOCK DE APUNTES REM MAX 1/32 100 HOJAS,BLOCK DE APUNTES,862.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,REM MAX
PRI45917,LIBRETA ISOFIT LINEADA PLASTIFICADA N°3 60 HOJAS,LIBRETA ISOFIT LINEADA,862.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ISOFIT
PRI14996CAM,SOPA INSTANTANEA DE FIDEOS VITELLI CAMARON 65 G,SOPA INSTANTANEA DE,864.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,VITELLI
PRI14996CAR,SOPA INSTANTANEA DE FIDEOS VITELLI CARNE 65 G,SOPA INSTANTANEA DE,864.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,VITELLI
PRI14996PO,SOPA INSTANTANEA DE FIDEOS VITELLI POLLO PICANTE 65 G,SOPA INSTANTANEA,864.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,VITELLI
PRI14996VE,SOPA INSTANTANEA DE FIDEOS VITELLI VEGETALES 65 G,SOPA INSTANTANEA DE,864.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,VITELLI
PRI36013AZ,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM AZUL,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36013BL,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM BLANCO,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36013DO,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM DORADO,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36013NG,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM NEGRO,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36013PL,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM PLATEADO,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36013RJ,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM ROJO,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36013VI,BOLIGRAFO PILOT POP LOL RETRACTIL 0.7 MM VIOLETA,BOLIGRAFO PILOT POP,865.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
